"UNU_Key","Year","Country","POM_kg","POM_pieces"
"0201","2013","CYP",572220.38,578000.383838384
"0201","2013","DEU",89528692.01,80561163.3939394
"0201","2013","DNK",3209052.23,3268971.87878788
"0201","2013","ESP",36979875.75,33753704.9393939
"0201","2013","EST",445708.69,450210.797979798
"0201","2013","FIN",3550640.55,3598678.46464646
"0201","2013","FRA",30004862.34,29534080.2828283
"0201","2013","GBR",64586900.97,59471344.2424242
"0201","2013","GRC",8842181.95,8836659.34343434
"0201","2013","HRV",1879141.91,1898123.14141414
"0201","2013","HUN",6943952.83,5981519.94949495
"0201","2013","IRL",2413973.84,2431583.66666667
"0201","2013","ITA",41075736.95,39171971.5252525
"0201","2013","LTU",773451.81,807975.222222223
"0201","2013","LUX",772952.78,780760.383838384
"0201","2013","LVA",419826.86,424067.535353535
"0201","2013","MLT",350004.88,353540.282828283
"0201","2013","NLD",20158292.29,20304758.030303
"0201","2013","POL",18751347.08,17209061.969697
"0201","2013","PRT",4758258.68,4759326.47474747
"0201","2013","ROU",6500201.25,6283048.82828283
"0201","2013","SVK",3990980.65,4031293.58585859
"0201","2013","SVN",2947652.56,2977426.82828283
"0201","2013","SWE",8540476.77,8185431.95959596
"0201","2014","AUT",8164536.73,7518604.18181818
"0201","2014","BEL",6933929.69,7003969.38383838
"0201","2014","BGR",2080381.27,2086171.17171717
"0201","2014","CYP",640865.21,647338.595959596
"0201","2014","CZE",5816737.07,3952697.92929293
"0201","2014","DEU",90330917.37,81129707.6262626
"0201","2014","DNK",3744827.21,3806891.83838384
"0201","2014","ESP",40670557.64,39593214.1818182
"0201","2014","EST",473716.75,478501.767676768
"0201","2014","FIN",3246297.64,3294280.01010101
"0201","2014","FRA",30215930.4,29765596.030303
"0201","2014","GBR",77121509.62,71467417.3030303
"0201","2014","GRC",7659977.34,7733573.75757576
"0201","2014","HRV",2040481.25,2061092.17171717
"0201","2014","HUN",3859825,2805952.16161616
"0201","2014","IRL",3250109.5,3271251.23232323
"0201","2014","ITA",52722312.97,50513231.8989899
"0201","2014","LTU",1049677.69,1061705.41414141
"0201","2014","LUX",354648.38,358230.686868687
"0201","2014","LVA",1001183.07,725633.343434343
"0201","2014","MLT",506995.41,512116.575757576
"0201","2014","NLD",24144289.66,24294600.6666667
"0201","2014","POL",22375990.44,20800685.8282828
"0201","2014","PRT",5581081.12,5478162.18181818
"0201","2014","ROU",7647878.25,7576535.90909091
"0201","2014","SVK",3985641.19,4025900.19191919
"0201","2014","SVN",1312969.74,1326232.06060606
"0201","2014","SWE",8714413.06,8303115.2020202
"0201","2015","AUT",6738097.24,6290169.43434343
"0201","2015","BEL",9609079.04,7985197.64646465
"0201","2015","BGR",1740772.82,1746282.86868687
"0201","2015","CYP",637774.89,644217.060606061
"0201","2015","CZE",4987136.51,2802636.16161616
"0201","2015","DEU",89803710.53,80593826.6060606
"0201","2015","DNK",3652891.71,3707752.82828283
"0201","2015","ESP",37577306.19,37095475.6868687
"0201","2015","EST",561493.74,567165.393939394
"0201","2015","FIN",3322718.34,3368351.06060606
"0201","2015","FRA",30398943.02,29522344.6060606
"0201","2015","GBR",78555826.58,72782590.1212121
"0201","2015","GRC",7287758.59,7243227.47474748
"0201","2015","HRV",1492838.06,1507917.23232323
"0201","2015","HUN",2006452.63,1565625.51515152
"0201","2015","IRL",3876691.17,3907302.8989899
"0201","2015","ITA",43608313.64,42385725.7979798
"0201","2015","LTU",837946.75,833777.171717172
"0201","2015","LUX",395952.73,399952.252525253
"0201","2015","LVA",500344.54,505398.525252525
"0201","2015","MLT",387664.06,391579.858585859
"0201","2015","NLD",18599132.15,18675977.1515151
"0201","2015","POL",20714793.55,19025121.2727273
"0201","2015","PRT",4374636.99,4241937.80808081
"0201","2015","ROU",6364943.94,6389474.93939394
"0201","2015","SVK",3029073.31,3059670.01010101
"0201","2015","SVN",1146846.11,1158430.41414141
"0201","2015","SWE",7836904.7,7536116.19191919
"0202","1995","AUT",32713634.6515402,4905754.9338924
"0202","1995","BEL",6715286.98091906,2029641.00766368
"0202","1995","DEU",51993495.3110882,14728049.8790265
"0202","1995","DNK",4955274.48,1227785
"0202","1995","ESP",13930308.0436038,8511922.89834485
"0202","1995","FIN",2679346.23348286,839093.628364631
"0202","1995","FRA",23504103.8558918,11287416.1220025
"0202","1995","GBR",51637533.3846939,11353933.2827901
"0202","1995","GRC",7176971.55479102,1777373.51313277
"0202","1995","ITA",66444646.9012065,15770943.8266685
"0202","1995","NLD",8648267.94086689,2937170.2916631
"0202","1995","PRT",2784801.00046298,974222.667780177
"0202","1995","SWE",3324064.57962062,1021045.83757306
"0202","1996","AUT",27472457.8777711,4634050.48943197
"0202","1996","BEL",6153429.74748531,1888320.79378719
"0202","1996","DEU",57174066.1976314,16243684.1689727
"0202","1996","DNK",3843821.47,876936
"0202","1996","ESP",12811302.6253505,7493712.06349743
"0202","1996","FIN",3095300.77103788,1044974.27129543
"0202","1996","FRA",30557020.0944037,13502208.8945349
"0202","1996","GBR",59380800.8585605,12777381.2308777
"0202","1996","GRC",7762884.27841158,1760466.8084861
"0202","1996","ITA",26924840.56,5598864
"0202","1996","NLD",9338938.42791587,3091265.11877977
"0202","1996","PRT",3688157.33290586,1200740.79734533
"0202","1996","SWE",3288695.65,1021341
"0202","1997","AUT",42188592.2665591,6274179.22275926
"0202","1997","BEL",5857996.33022627,1869345.3625345
"0202","1997","DEU",92743737.5408945,20958536.6030425
"0202","1997","DNK",3734733.88,923093
"0202","1997","ESP",23213887.4709798,10002698.377403
"0202","1997","FIN",2390465.20200275,726631.353119269
"0202","1997","FRA",24364394.1227468,11661632.9047628
"0202","1997","GBR",64033665.5895463,14495900.0867965
"0202","1997","GRC",5639502.37,1615041
"0202","1997","ITA",42594636.171706,9368189.82136704
"0202","1997","NLD",10745531.0672026,3406958.08920005
"0202","1997","PRT",3248811.68223238,1082024.18359411
"0202","1997","SWE",3737529.34,1143115
"0202","1998","AUT",33430632.4835259,5631927.01484843
"0202","1998","BEL",9856631.07062914,2937475.69853661
"0202","1998","DEU",89522490.1328995,19742615.4274043
"0202","1998","DNK",3252949.81,807324
"0202","1998","ESP",25447966.0787349,10805388.5341025
"0202","1998","FIN",2558760.87998072,782457.257390745
"0202","1998","FRA",33702215.3126493,15247935.4829513
"0202","1998","GBR",416292733.693763,53388821.6711824
"0202","1998","GRC",5952624.65,1676025
"0202","1998","ITA",46060961.0780034,10313259.9335216
"0202","1998","NLD",14982592.6794589,4437386.60986714
"0202","1998","PRT",4521527.40678139,1493041.27041984
"0202","1998","SWE",3434570.9,1054395
"0202","1999","AUT",32986174.9813559,5330762.5070562
"0202","1999","BEL",9118758.61170173,3015765.16441453
"0202","1999","BGR",1328627.16,406308
"0202","1999","CYP",709263,216900
"0202","1999","DEU",100961833.692402,20954245.3850125
"0202","1999","DNK",3468197.92,902620
"0202","1999","ESP",18021633.0167457,10480686.6719183
"0202","1999","EST",381779.04,116752
"0202","1999","FIN",2211075.59,675031
"0202","1999","FRA",24619477.8190199,12140534.5206734
"0202","1999","GBR",59922865.9235459,16032234.1283162
"0202","1999","GRC",6712264.22,1900436
"0202","1999","HUN",2499597.81,764403
"0202","1999","IRL",1502919.02191825,429246.959445409
"0202","1999","ITA",48288414.99,10143834
"0202","1999","LTU",350991.99,107337
"0202","1999","LUX",315129.9,96370
"0202","1999","LVA",271838.37,83131
"0202","1999","MLT",174068.64,53232
"0202","1999","NLD",13826976.3170536,4258373.360046
"0202","1999","PRT",5817749.49355737,1862182.31798945
"0202","1999","SWE",4669981.62,1434472
"0202","2000","AUT",39831584.8556489,6449181.33936353
"0202","2000","BEL",5573931.5599357,1909030.5965791
"0202","2000","BGR",1493461.32,456716
"0202","2000","CYP",963557.82,294666
"0202","2000","DEU",96772281.865275,20864980.6805285
"0202","2000","DNK",3117224.11,892849
"0202","2000","ESP",24234924.7430106,12136054.2589993
"0202","2000","EST",384444.09,117567
"0202","2000","FIN",2622107.37887318,801586.709725793
"0202","2000","FRA",37394086.9682232,14944426.0850805
"0202","2000","GBR",56339448.5541966,15237468.504116
"0202","2000","GRC",6121733.2684,1871877.96
"0202","2000","HUN",2643088.68,808284
"0202","2000","IRL",1782144.38238809,499025.8876391
"0202","2000","ITA",50172901.59,10326735
"0202","2000","LTU",565345.5,176179
"0202","2000","LUX",323507.64,98932
"0202","2000","LVA",304365.06,93078
"0202","2000","MLT",145838.73,44599
"0202","2000","NLD",12276003.5831312,3657671.20748549
"0202","2000","PRT",6143576.43628151,1962199.20589304
"0202","2000","SWE",5458726.67,1678885
"0202","2001","AUT",37838906.5336307,5958489.79193719
"0202","2001","BEL",7669667.49994605,2365337.86799839
"0202","2001","BGR",1281725.55,391965
"0202","2001","CYP",805705.11,246393
"0202","2001","CZE",19861481.5234118,1232342.28209379
"0202","2001","DEU",94486725.5412683,20155501.0437998
"0202","2001","DNK",3517324.15,1043753
"0202","2001","ESP",13902463.8231966,5615750.02650275
"0202","2001","EST",384659.91,117633
"0202","2001","FIN",2986217.25168166,913050.216473865
"0202","2001","FRA",26244888.992818,10676376.7260833
"0202","2001","GBR",87163756.0940522,24471115.8169113
"0202","2001","GRC",6928959.96416705,1945499.0095706
"0202","2001","HRV",1078403.86509343,320281.906804757
"0202","2001","HUN",5934563.60801333,1641191.14551148
"0202","2001","IRL",1893920.91762874,501148.418392979
"0202","2001","ITA",50940795.4,10240458
"0202","2001","LTU",564501.39,172717
"0202","2001","LUX",258470.61,79043
"0202","2001","LVA",415342.912591872,126901.413819682
"0202","2001","MLT",183424.11,56093
"0202","2001","NLD",14589908.1686221,4082001.49968977
"0202","2001","PRT",4580649.8918559,1338241.27209238
"0202","2001","SWE",5386099.64,1657020
"0202","2002","AUT",42025606.7823899,6435459.26164064
"0202","2002","BEL",9416329.17788526,2972452.8286139
"0202","2002","BGR",1466124.12,448356
"0202","2002","CYP",972723.63,297469
"0202","2002","CZE",28140013.5686531,1511623.94079921
"0202","2002","DEU",111675557.107867,22570104.7119701
"0202","2002","DNK",3945046.62,1186750
"0202","2002","ESP",29507129.5234003,12410072.845599
"0202","2002","EST",369503.46,112998
"0202","2002","FIN",2425103.39,741135
"0202","2002","FRA",29957272.1655757,11005412.2258372
"0202","2002","GBR",63519459.4459674,17150317.3202948
"0202","2002","GRC",10673947.655172,3083171.70452997
"0202","2002","HRV",1634786.42406742,492319.373273859
"0202","2002","HUN",7031844.76952733,2010956.90725291
"0202","2002","IRL",2502597.47073193,642425.625636881
"0202","2002","ITA",66842504.53,14747891
"0202","2002","LTU",514781.219923681,159734.059949121
"0202","2002","LUX",370320.96,113248
"0202","2002","LVA",497164.26,152038
"0202","2002","MLT",176952.78,54114
"0202","2002","NLD",22575084.4304223,6626121.09851296
"0202","2002","POL",1213156.5,808771
"0202","2002","PRT",5662199.98660492,1793750.29374165
"0202","2002","ROU",2737349.7,837110
"0202","2002","SWE",4865517.34,1497027
"0202","2003","AUT",29337731.26,6048248
"0202","2003","BEL",8996595.15,2963204
"0202","2003","BGR",2163363.33,661579
"0202","2003","CYP",801064.98,244974
"0202","2003","CZE",15561699.43,3737348
"0202","2003","DEU",125961437.32,26237129
"0202","2003","DNK",5342648.53,1601075
"0202","2003","ESP",42255095.59,15058035
"0202","2003","EST",424848.21,129923
"0202","2003","FIN",2823032.36,862835
"0202","2003","FRA",33620571.94,8936697
"0202","2003","GBR",97740081.82,24374366
"0202","2003","GRC",8766292.51,2531352
"0202","2003","HRV",1649529.2,465977
"0202","2003","HUN",5996634.14,1873445
"0202","2003","IRL",3238451.16,824154
"0202","2003","ITA",79691437.49,18759090
"0202","2003","LTU",660236.25,209261
"0202","2003","LUX",382606.35,117005
"0202","2003","LVA",599126.13,183219
"0202","2003","MLT",181789.11,55593
"0202","2003","NLD",31798425.81,9275730
"0202","2003","POL",1334701.5,889801
"0202","2003","PRT",6260014.51,1921894
"0202","2003","ROU",813748.59,243093
"0202","2003","SWE",5551286.75,1691175
"0202","2004","AUT",39039566.05,7568236
"0202","2004","BEL",8032057.29,2640780
"0202","2004","BGR",3481781.46,1049936
"0202","2004","CYP",1301780.46,398098
"0202","2004","CZE",28106787.68,6664224
"0202","2004","DEU",169815485.5,39030981
"0202","2004","DNK",6901316.68,2077390
"0202","2004","ESP",84182529.67,27782361
"0202","2004","EST",644690.31,197153
"0202","2004","FIN",3746357.79,1145249
"0202","2004","FRA",71904635.45,21086389
"0202","2004","GBR",110066257.88,31508077
"0202","2004","GRC",14920563.11,4416372
"0202","2004","HRV",2056432.64,609769
"0202","2004","HUN",5190234.33,1644828
"0202","2004","IRL",6637439.43,1508375
"0202","2004","ITA",22443900.91,533533
"0202","2004","LTU",1041258.3,323664
"0202","2004","LUX",525992.58,160854
"0202","2004","LVA",831894.54,254402
"0202","2004","MLT",442901.88,135444
"0202","2004","NLD",31772080.29,8524418
"0202","2004","POL",6551011.99,2484045
"0202","2004","ROU",1618662.34,501256
"0202","2004","SWE",12539917.98,3832537
"0202","2005","AUT",24195425.28,5555166
"0202","2005","BEL",12411417.48,4107952
"0202","2005","BGR",3419899.39,1026398
"0202","2005","CYP",1348253.7,412310
"0202","2005","DEU",171659644.25,37749005
"0202","2005","DNK",6441236.25,1954968
"0202","2005","ESP",96281065.19,29677147
"0202","2005","EST",675609.37,206599
"0202","2005","FIN",4217864.61,1289861
"0202","2005","FRA",67301097.66,20024690
"0202","2005","GBR",108664089,31830040
"0202","2005","GRC",14213183.97,4129592
"0202","2005","HRV",2433795.39,731104
"0202","2005","HUN",5182831.32,1796565
"0202","2005","IRL",6118395.6,1591261
"0202","2005","ITA",33667313.57,2936632
"0202","2005","LTU",1413529.02,443064
"0202","2005","LUX",481520.58,147254
"0202","2005","LVA",1071533.22,327686
"0202","2005","MLT",416732.07,127441
"0202","2005","NLD",30866230.56,9407110
"0202","2005","POL",13094835.29,4231865
"0202","2005","ROU",1551068.03,479011
"0202","2005","SVK",1069545.6,336926
"0202","2005","SWE",10514397.47,3120421
"0202","2006","AUT",25291913.46,5030329
"0202","2006","BEL",14610316.14,4763849
"0202","2006","BGR",3480301.83,1042416
"0202","2006","CYP",1222783.8,373940
"0202","2006","CZE",52175413.76,12114818
"0202","2006","DEU",170349996.78,34904324
"0202","2006","DNK",3391899.06,1037278
"0202","2006","ESP",123232812.96,38188406
"0202","2006","EST",739588.98,226174
"0202","2006","FIN",3586034.16,1096643
"0202","2006","FRA",82506475.1,25226994
"0202","2006","GBR",127293058.86,38826448
"0202","2006","GRC",12550159.99,3683772
"0202","2006","HRV",2799236.16,836628
"0202","2006","HUN",4912462.04,1595942
"0202","2006","IRL",5557274.88,1554931
"0202","2006","ITA",67160391.45,12784217
"0202","2006","LTU",1567027.56,489580
"0202","2006","LUX",537414.69,164347
"0202","2006","LVA",1144457.49,349987
"0202","2006","MLT",214057.47,65461
"0202","2006","NLD",29029352.28,8272286
"0202","2006","POL",16071434.08,5454799
"0202","2006","ROU",7102472.77,2182902
"0202","2006","SVK",306772.43,93521
"0202","2006","SWE",9009968.95,2754545
"0202","2007","AUT",19278878.21,3922382
"0202","2007","BEL",11983040.82,3520102
"0202","2007","BGR",3862757.12,1163541
"0202","2007","CYP",1631389.92,498896
"0202","2007","CZE",31749056.53,4174151
"0202","2007","DEU",121250850.14,30686730
"0202","2007","DNK",6662366.67,2037421
"0202","2007","ESP",227047890.87,65147246
"0202","2007","EST",903586.02,276326
"0202","2007","FIN",3966378,1212956
"0202","2007","FRA",87548684.52,25619192
"0202","2007","GBR",165348079.5,50507918
"0202","2007","GRC",12679784.11,3838240
"0202","2007","HRV",4807532.87,1458427
"0202","2007","HUN",17798877.71,5311345
"0202","2007","IRL",5445268.23,1559488
"0202","2007","ITA",49482544.73,5228894
"0202","2007","LTU",2008649.82,614266
"0202","2007","LUX",652979.76,199688
"0202","2007","LVA",1425700.38,435994
"0202","2007","MLT",349121.55,106765
"0202","2007","NLD",26731337.95,7371503
"0202","2007","POL",19276128.72,5889982
"0202","2007","ROU",10226138.2,3127191
"0202","2007","SVK",11171937.35,3416487
"0202","2007","SVN",6269463.16,1594265
"0202","2007","SWE",9532210.23,2915049
"0202","2008","AUT",8974600.74,2494636
"0202","2008","BEL",17346319.68,5209300
"0202","2008","BGR",10280050.83,3114397
"0202","2008","CYP",1548165.15,473445
"0202","2008","CZE",37038271.85,4968459
"0202","2008","DEU",100594077.94,28841027
"0202","2008","DNK",6786329.82,2075303
"0202","2008","ESP",93033279.85,24456352
"0202","2008","EST",765516.81,234103
"0202","2008","FIN",3743578.8,1144645
"0202","2008","FRA",84302021.16,33572875
"0202","2008","GBR",172312540.71,52495475
"0202","2008","GRC",13868861.96,4102308
"0202","2008","HRV",3591436.4,1079953
"0202","2008","HUN",22910982.35,7491129
"0202","2008","IRL",4599556.5,1325072
"0202","2008","ITA",42079969.62,10176810
"0202","2008","LTU",1791421.8,561341
"0202","2008","LUX",710279.97,217211
"0202","2008","LVA",1207205.52,369176
"0202","2008","MLT",308766.48,94424
"0202","2008","NLD",27796305.81,7995045
"0202","2008","POL",18856506.2,7991816
"0202","2008","ROU",8801871.8,2809557
"0202","2008","SVK",3089198.21,944632
"0202","2008","SWE",10179364.23,3461063
"0202","2009","AUT",9771117.57,2487647
"0202","2009","BEL",14549451.39,4205549
"0202","2009","BGR",42912628.75,13089861
"0202","2009","CYP",1524431.49,466187
"0202","2009","CZE",27424059.46,4827959
"0202","2009","DEU",93891054.95,25435225
"0202","2009","DNK",6383950.89,1952264
"0202","2009","ESP",69073887.19,17920945
"0202","2009","EST",555419.31,169853
"0202","2009","FIN",3401084.93,1039788
"0202","2009","FRA",77320417.47,27953316
"0202","2009","GBR",145188438.93,44176327
"0202","2009","GRC",12179106.86,3590687
"0202","2009","HRV",3369089.07,1018091
"0202","2009","HUN",13969670.7,5079582
"0202","2009","IRL",4743650.4,1319162
"0202","2009","ITA",42227007.73,11426561
"0202","2009","LTU",1114138.8,351013
"0202","2009","LUX",700803.51,214313
"0202","2009","LVA",717673.44,219472
"0202","2009","MLT",265102.17,81071
"0202","2009","NLD",24366686.43,6944185
"0202","2009","POL",13877764.99,5688359
"0202","2009","ROU",6619090.26,2058789
"0202","2009","SVK",2985621.44,912908
"0202","2009","SWE",9397918.59,3081442
"0202","2010","AUT",19086770.01,3745595
"0202","2010","BEL",16957184.67,4190921
"0202","2010","BGR",47128619.97,14347642
"0202","2010","CYP",1665463.32,509316
"0202","2010","CZE",22495027.47,6035576
"0202","2010","DEU",116669259.62,30887408
"0202","2010","DNK",8389894.59,2565717
"0202","2010","ESP",76415873.37,20383602
"0202","2010","EST",734980.1,224624
"0202","2010","FIN",4188941.51,1280329
"0202","2010","FRA",81824667.67,27868398
"0202","2010","GBR",151198476.54,45899159
"0202","2010","GRC",12266459.15,3610343
"0202","2010","HRV",4031958.63,1218357
"0202","2010","HUN",12889689.81,5848266
"0202","2010","IRL",4080024.78,1247714
"0202","2010","ITA",64822308.75,17494865
"0202","2010","LTU",1683696.51,523599
"0202","2010","LUX",716012.28,218964
"0202","2010","LVA",990276.99,302837
"0202","2010","MLT",299901.51,91713
"0202","2010","NLD",69311201.88,15929317
"0202","2010","POL",10037284.99,5968198
"0202","2010","ROU",9947709.95,3073626
"0202","2010","SVK",5078254.41,1552983
"0202","2010","SWE",11291243.37,3593280
"0202","2011","AUT",27803507.79,7354163
"0202","2011","BEL",14079721.9,4787584
"0202","2011","BGR",32310229.78,9874854
"0202","2011","CYP",1697018.82,518966
"0202","2011","CZE",13732223.13,3975488
"0202","2011","DEU",85036017.45,27844724
"0202","2011","DNK",7690150.56,2351728
"0202","2011","ESP",63750063.86,18905330
"0202","2011","EST",736561.69,225212
"0202","2011","FIN",4391342.24,1328504
"0202","2011","FRA",77723564.35,29304060
"0202","2011","GBR",132648344.59,40430577
"0202","2011","GRC",8562825.91,2579544
"0202","2011","HRV",3675903.28,1118431
"0202","2011","HUN",10937218.86,5116659
"0202","2011","IRL",5181148.23,1584449
"0202","2011","ITA",63977581.97,19122490
"0202","2011","LTU",1892659.23,586755
"0202","2011","LUX",654549.36,200168
"0202","2011","LVA",791304.03,241989
"0202","2011","MLT",339553.53,103839
"0202","2011","NLD",37046294.34,11329142
"0202","2011","POL",26297774.85,10931472
"0202","2011","ROU",9342916.32,2884575
"0202","2011","SVK",1603594.92,490396
"0202","2011","SWE",11754510.72,3769841
"0202","2012","AUT",30923998.89,8234376
"0202","2012","BEL",13500040.86,4107444
"0202","2012","BGR",24658688.19,7511202
"0202","2012","CYP",1150268.28,351764
"0202","2012","CZE",15303724.84,4275921
"0202","2012","DEU",99881015.13,30765880
"0202","2012","DNK",6971623.65,2131995
"0202","2012","ESP",54368948,16117873
"0202","2012","EST",790809.24,241798
"0202","2012","FIN",3255820.69,995262
"0202","2012","FRA",76948124.15,29190139
"0202","2012","GBR",110817024.08,33789050
"0202","2012","GRC",5866675.9,1783791
"0202","2012","HRV",3302929.72,1005673
"0202","2012","HUN",14908487.52,6325978
"0202","2012","IRL",4970704.11,1520093
"0202","2012","ITA",56437515.32,16876851
"0202","2012","LTU",1375133.13,430573
"0202","2012","LUX",633399,193700
"0202","2012","LVA",1141969.02,349226
"0202","2012","MLT",293266.68,89684
"0202","2012","NLD",28538555.49,8727387
"0202","2012","POL",41961065.23,15298003
"0202","2012","ROU",9286423.68,2840445
"0202","2012","SVK",806476.83,246629
"0202","2012","SWE",11317306.41,3633840
"0202","2013","AUT",27575720.11,7453381
"0202","2013","BEL",12035254.62,3680506
"0202","2013","BGR",17103652.81,5219578
"0202","2013","CYP",1112764.65,340295
"0202","2013","CZE",16968735.42,4884272
"0202","2013","DEU",99801379.59,31771246
"0202","2013","DNK",9073847.79,2774877
"0202","2013","ESP",57826580.66,17203313
"0202","2013","EST",786040.16,240355
"0202","2013","FIN",4305940.28,1315776
"0202","2013","FRA",74273103.59,29024882
"0202","2013","GBR",100998524.08,30856551
"0202","2013","GRC",10026072.92,3056711
"0202","2013","HRV",3749048.64,1142358
"0202","2013","HUN",15804756.12,6676486
"0202","2013","IRL",4638279.18,1418434
"0202","2013","ITA",47949915.53,14239903
"0202","2013","LTU",1270659.45,399137
"0202","2013","LUX",674983.59,206417
"0202","2013","LVA",1319801.43,403609
"0202","2013","MLT",390529.56,119428
"0202","2013","NLD",45307108.95,13855385
"0202","2013","POL",57844896.39,19857043
"0202","2013","ROU",8337651.64,2557694
"0202","2013","SVK",1117565.01,341763
"0202","2013","SWE",13013821.32,4230271
"0202","2014","AUT",22565173.92,6470893
"0202","2014","BEL",8847193.73999999,2696186
"0202","2014","BGR",14402642.07,4350755
"0202","2014","CYP",1391571.39,425557
"0202","2014","CZE",15593101.52,4384638
"0202","2014","DEU",95424019.06,30061673
"0202","2014","DNK",8573060.37,2621731
"0202","2014","ESP",65854039.71,19434456
"0202","2014","EST",1063764.43,325274
"0202","2014","FIN",4727768.04,1445341
"0202","2014","FRA",74231360.89,26941595
"0202","2014","GBR",104087337.49,31812769
"0202","2014","GRC",12219884.75,3727081
"0202","2014","HRV",4216285.56,1287973
"0202","2014","HUN",13511852.46,5585215
"0202","2014","IRL",4975275.57,1521491
"0202","2014","ITA",60807430.62,18202131
"0202","2014","LTU",1535658.57,479862
"0202","2014","LUX",769532.37,235331
"0202","2014","LVA",1657942.32,507016
"0202","2014","MLT",553061.64,169132
"0202","2014","NLD",40314796.68,12328684
"0202","2014","POL",54961859.18,19347691
"0202","2014","PRT",2765172.98,835855
"0202","2014","ROU",10982621.71,3423471
"0202","2014","SVK",2897442.36,886068
"0202","2014","SWE",13443190.29,4312659
"0202","2015","AUT",26325139.84,7714376
"0202","2015","BEL",9082820.43,2760588
"0202","2015","BGR",11935418.38,3699355
"0202","2015","CYP",2070390.69,633147
"0202","2015","CZE",15915879.96,4655797
"0202","2015","DEU",109681111.04,35018559
"0202","2015","DNK",7943389.38,2429094
"0202","2015","ESP",69606877.97,20538445
"0202","2015","EST",958987.94,293231
"0202","2015","FIN",4359134.36,1332783
"0202","2015","FRA",72968014.61,25382453
"0202","2015","GBR",117967885.8,36053792
"0202","2015","GRC",9515750.08,2899579
"0202","2015","HRV",4362723.94,1330922
"0202","2015","HUN",36622623.69,12922345
"0202","2015","IRL",6897306.36,2109268
"0202","2015","ITA",65156739.71,19348895
"0202","2015","LTU",1873675.26,583847
"0202","2015","LUX",639294.81,195503
"0202","2015","LVA",1369852.05,418915
"0202","2015","MLT",411133.83,125729
"0202","2015","NLD",43234511.01,13221563
"0202","2015","POL",57103371.66,19848513
"0202","2015","PRT",5749166.96,1759130
"0202","2015","ROU",11619694.79,3725622
"0202","2015","SVK",4675884.18,1429934
"0202","2015","SWE",14012769.27,4526147
"0203","1995","AUT",1638797.89050089,871144.45372726
"0203","1995","BEL",2393800.17496207,1457054.74975398
"0203","1995","DEU",17805891.22,14067568
"0203","1995","DNK",1646188.21458641,888634.458273435
"0203","1995","ESP",1894423.32952631,1190003.62408799
"0203","1995","FIN",1069814.04224666,591451.60484309
"0203","1995","FRA",8733246.50844577,6344270.49124115
"0203","1995","GBR",3333090.27485606,1848536.39094659
"0203","1995","GRC",659977.798976337,425091.840570631
"0203","1995","IRL",434486.43,229887
"0203","1995","ITA",1032530.96,1451384
"0203","1995","NLD",604898.628309241,1248017.32198931
"0203","1995","SWE",1396085.96924427,738884.969025061
"0203","1996","AUT",1741353.55896296,932000.24947013
"0203","1996","BEL",3442897.86015627,2233953.68192576
"0203","1996","DEU",21226193.16,15192628
"0203","1996","DNK",1727420.19922194,959689.885849148
"0203","1996","ESP",2052259.90921707,1234339.38053813
"0203","1996","FIN",1192292.34498328,685790.135697147
"0203","1996","FRA",8535399.81734849,6521751.54357063
"0203","1996","GBR",3677168.75,2050355
"0203","1996","GRC",794314.810993322,455849.27821121
"0203","1996","IRL",434792.61,230049
"0203","1996","ITA",7547354.84995398,5594417.02113967
"0203","1996","NLD",2213517.13073604,2131833.09053923
"0203","1996","SWE",1625648.92,866944
"0203","1997","AUT",2062314.14947835,1108458.20464494
"0203","1997","BEL",2838401.66414924,1823893.06129004
"0203","1997","DEU",22786337.08,15584928
"0203","1997","DNK",1708918.53333717,962969.443218771
"0203","1997","ESP",3314966.59256247,1931052.5074876
"0203","1997","FIN",1131066.48229505,599860.004035925
"0203","1997","FRA",8547019.55421283,6519565.90169991
"0203","1997","GBR",5467682.28721632,4782740.31407556
"0203","1997","GRC",845873.408417347,479998.542987472
"0203","1997","IRL",267763.86,141674
"0203","1997","NLD",2236164.81950666,2089992.46914107
"0203","1997","SWE",2031409.45,1077633
"0203","1998","AUT",1983796.23585401,1066587.40115156
"0203","1998","BEL",3453282.00828901,2008821.98820863
"0203","1998","DEU",21885782.98,14689730
"0203","1998","DNK",1282645.78407158,688574.896938871
"0203","1998","ESP",4335344.46918542,2545406.78792879
"0203","1998","FIN",1229676.44468773,654689.124173402
"0203","1998","FRA",9266678.2,7021380
"0203","1998","GBR",4666990.67,2603267
"0203","1998","GRC",785463.318440299,490397.978653762
"0203","1998","IRL",618470.19346238,327232.906593852
"0203","1998","ITA",1100548.19,1721155
"0203","1998","NLD",4052230.79343478,2904297.55365348
"0203","1998","SWE",1756943.44,931504
"0203","1999","AUT",2409439.4713101,1292342.95112428
"0203","1999","BEL",5048398.04837819,3493686.56529642
"0203","1999","BGR",257565.42,136278
"0203","1999","CYP",72793.35,38515
"0203","1999","CZE",1344013.02,711118
"0203","1999","DEU",24947283.48,16065044
"0203","1999","ESP",3436182.7777213,1996257.96252457
"0203","1999","EST",241969.14,128026
"0203","1999","FIN",730167.313152333,387289.98332443
"0203","1999","FRA",12440829.2705147,8290269.29989383
"0203","1999","GBR",9833240.43,7154004
"0203","1999","GRC",1262255.50831213,714296.067635774
"0203","1999","HUN",508243.68,268912
