"UNU_Key","Country","Year","Value","Parameter","Description"
"01","GRC","2007",12.82,"EEE_KG_INH_EUROSTAT","eurostat"
"01","HUN","2007",7.15,"EEE_KG_INH_EUROSTAT","eurostat"
"01","ISL","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"01","IRL","2007",13.74,"EEE_KG_INH_EUROSTAT","eurostat"
"01","ITA","2007",10.74,"EEE_KG_INH_EUROSTAT","eurostat"
"01","LVA","2007",8.19,"EEE_KG_INH_EUROSTAT","eurostat"
"01","LIE","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"01","LTU","2007",8.16,"EEE_KG_INH_EUROSTAT","eurostat"
"01","LUX","2007",10.69,"EEE_KG_INH_EUROSTAT","eurostat"
"01","MLT","2007",13.62,"EEE_KG_INH_EUROSTAT","eurostat"
"01","NLD","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"01","NOR","2007",15.22,"EEE_KG_INH_EUROSTAT","eurostat"
"01","POL","2007",7.19,"EEE_KG_INH_EUROSTAT","eurostat"
"01","PRT","2007",9.55,"EEE_KG_INH_EUROSTAT","eurostat"
"01","ROU","2007",4.78,"EEE_KG_INH_EUROSTAT","eurostat"
"01","SVK","2007",5.77,"EEE_KG_INH_EUROSTAT","eurostat"
"01","SVN","2007",9.13,"EEE_KG_INH_EUROSTAT","eurostat"
"01","ESP","2007",12.49,"EEE_KG_INH_EUROSTAT","eurostat"
"01","SWE","2007",9.16,"EEE_KG_INH_EUROSTAT","eurostat"
"01","GBR","2007",6.64,"EEE_KG_INH_EUROSTAT","eurostat"
"02","AUT","2007",1.82,"EEE_KG_INH_EUROSTAT","eurostat"
"02","BEL","2007",3.93,"EEE_KG_INH_EUROSTAT","eurostat"
"02","BGR","2007",0.11,"EEE_KG_INH_EUROSTAT","eurostat"
"02","HRV","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"02","CYP","2007",1.8,"EEE_KG_INH_EUROSTAT","eurostat"
"02","CZE","2007",1.46,"EEE_KG_INH_EUROSTAT","eurostat"
"02","DNK","2007",2.45,"EEE_KG_INH_EUROSTAT","eurostat"
"02","EST","2007",0.89,"EEE_KG_INH_EUROSTAT","eurostat"
"02","FIN","2007",1.18,"EEE_KG_INH_EUROSTAT","eurostat"
"02","FRA","2007",2.41,"EEE_KG_INH_EUROSTAT","eurostat"
"02","DEU","2007",1.92,"EEE_KG_INH_EUROSTAT","eurostat"
"02","GRC","2007",1.16,"EEE_KG_INH_EUROSTAT","eurostat"
"02","HUN","2007",1.56,"EEE_KG_INH_EUROSTAT","eurostat"
"02","ISL","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"02","IRL","2007",4.33,"EEE_KG_INH_EUROSTAT","eurostat"
"02","ITA","2007",1.28,"EEE_KG_INH_EUROSTAT","eurostat"
"02","LVA","2007",1.09,"EEE_KG_INH_EUROSTAT","eurostat"
"02","LIE","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"02","LTU","2007",1.07,"EEE_KG_INH_EUROSTAT","eurostat"
"02","LUX","2007",2.61,"EEE_KG_INH_EUROSTAT","eurostat"
"02","MLT","2007",1.63,"EEE_KG_INH_EUROSTAT","eurostat"
"02","NLD","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"02","NOR","2007",2.74,"EEE_KG_INH_EUROSTAT","eurostat"
"02","POL","2007",1.08,"EEE_KG_INH_EUROSTAT","eurostat"
"02","PRT","2007",1.11,"EEE_KG_INH_EUROSTAT","eurostat"
"02","ROU","2007",0.41,"EEE_KG_INH_EUROSTAT","eurostat"
"02","SVK","2007",0.75,"EEE_KG_INH_EUROSTAT","eurostat"
"02","SVN","2007",1.43,"EEE_KG_INH_EUROSTAT","eurostat"
"02","ESP","2007",1.17,"EEE_KG_INH_EUROSTAT","eurostat"
"02","SWE","2007",2.22,"EEE_KG_INH_EUROSTAT","eurostat"
"02","GBR","2007",1.47,"EEE_KG_INH_EUROSTAT","eurostat"
"03","AUT","2007",3.55,"EEE_KG_INH_EUROSTAT","eurostat"
"03","BEL","2007",5.86,"EEE_KG_INH_EUROSTAT","eurostat"
"03","BGR","2007",0.19,"EEE_KG_INH_EUROSTAT","eurostat"
"03","HRV","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"03","CYP","2007",1.55,"EEE_KG_INH_EUROSTAT","eurostat"
"03","CZE","2007",5.3,"EEE_KG_INH_EUROSTAT","eurostat"
"03","DNK","2007",5.45,"EEE_KG_INH_EUROSTAT","eurostat"
"03","EST","2007",2.21,"EEE_KG_INH_EUROSTAT","eurostat"
"03","FIN","2007",4.62,"EEE_KG_INH_EUROSTAT","eurostat"
"03","FRA","2007",3.62,"EEE_KG_INH_EUROSTAT","eurostat"
"03","DEU","2007",3.66,"EEE_KG_INH_EUROSTAT","eurostat"
"03","GRC","2007",1.76,"EEE_KG_INH_EUROSTAT","eurostat"
"03","HUN","2007",1.18,"EEE_KG_INH_EUROSTAT","eurostat"
"03","ISL","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"03","IRL","2007",5.63,"EEE_KG_INH_EUROSTAT","eurostat"
"03","ITA","2007",2.19,"EEE_KG_INH_EUROSTAT","eurostat"
"03","LVA","2007",1.94,"EEE_KG_INH_EUROSTAT","eurostat"
"03","LIE","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"03","LTU","2007",1.85,"EEE_KG_INH_EUROSTAT","eurostat"
"03","LUX","2007",4.53,"EEE_KG_INH_EUROSTAT","eurostat"
"03","MLT","2007",2.13,"EEE_KG_INH_EUROSTAT","eurostat"
"03","NLD","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"03","NOR","2007",6.61,"EEE_KG_INH_EUROSTAT","eurostat"
"03","POL","2007",1.75,"EEE_KG_INH_EUROSTAT","eurostat"
"03","PRT","2007",2.14,"EEE_KG_INH_EUROSTAT","eurostat"
"03","ROU","2007",1.52,"EEE_KG_INH_EUROSTAT","eurostat"
"03","SVK","2007",1.06,"EEE_KG_INH_EUROSTAT","eurostat"
"03","SVN","2007",2.03,"EEE_KG_INH_EUROSTAT","eurostat"
"03","ESP","2007",2.73,"EEE_KG_INH_EUROSTAT","eurostat"
"03","SWE","2007",12.26,"EEE_KG_INH_EUROSTAT","eurostat"
"03","GBR","2007",2.46,"EEE_KG_INH_EUROSTAT","eurostat"
"04","AUT","2007",3.44,"EEE_KG_INH_EUROSTAT","eurostat"
"04","BEL","2007",2.63,"EEE_KG_INH_EUROSTAT","eurostat"
"04","BGR","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"04","HRV","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"04","CYP","2007",0.89,"EEE_KG_INH_EUROSTAT","eurostat"
"04","CZE","2007",2.21,"EEE_KG_INH_EUROSTAT","eurostat"
"04","DNK","2007",4.86,"EEE_KG_INH_EUROSTAT","eurostat"
"04","EST","2007",1.07,"EEE_KG_INH_EUROSTAT","eurostat"
"04","FIN","2007",4.07,"EEE_KG_INH_EUROSTAT","eurostat"
"04","FRA","2007",2.9,"EEE_KG_INH_EUROSTAT","eurostat"
"04","DEU","2007",2.33,"EEE_KG_INH_EUROSTAT","eurostat"
"04","GRC","2007",1.94,"EEE_KG_INH_EUROSTAT","eurostat"
"04","HUN","2007",1.79,"EEE_KG_INH_EUROSTAT","eurostat"
"04","ISL","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"04","IRL","2007",4.11,"EEE_KG_INH_EUROSTAT","eurostat"
"04","ITA","2007",1.76,"EEE_KG_INH_EUROSTAT","eurostat"
"04","LVA","2007",2.22,"EEE_KG_INH_EUROSTAT","eurostat"
"04","LIE","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"04","LTU","2007",2.06,"EEE_KG_INH_EUROSTAT","eurostat"
"04","LUX","2007",5.05,"EEE_KG_INH_EUROSTAT","eurostat"
"04","MLT","2007",2.82,"EEE_KG_INH_EUROSTAT","eurostat"
"04","NLD","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"04","NOR","2007",6.06,"EEE_KG_INH_EUROSTAT","eurostat"
"04","POL","2007",1.84,"EEE_KG_INH_EUROSTAT","eurostat"
"04","PRT","2007",1.61,"EEE_KG_INH_EUROSTAT","eurostat"
"04","ROU","2007",1.82,"EEE_KG_INH_EUROSTAT","eurostat"
"04","SVK","2007",1.35,"EEE_KG_INH_EUROSTAT","eurostat"
"04","SVN","2007",2.02,"EEE_KG_INH_EUROSTAT","eurostat"
"04","ESP","2007",2.21,"EEE_KG_INH_EUROSTAT","eurostat"
"04","SWE","2007",3.62,"EEE_KG_INH_EUROSTAT","eurostat"
"04","GBR","2007",1.03,"EEE_KG_INH_EUROSTAT","eurostat"
"05","AUT","2007",0.13,"EEE_KG_INH_EUROSTAT","eurostat"
"05","BEL","2007",2.59,"EEE_KG_INH_EUROSTAT","eurostat"
"05","BGR","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"05","HRV","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"05","CYP","2007",0.48,"EEE_KG_INH_EUROSTAT","eurostat"
"05","CZE","2007",0.86,"EEE_KG_INH_EUROSTAT","eurostat"
"05","DNK","2007",0.98,"EEE_KG_INH_EUROSTAT","eurostat"
"05","EST","2007",0.96,"EEE_KG_INH_EUROSTAT","eurostat"
"05","FIN","2007",2.11,"EEE_KG_INH_EUROSTAT","eurostat"
"05","FRA","2007",0.46,"EEE_KG_INH_EUROSTAT","eurostat"
"05","DEU","2007",0.84,"EEE_KG_INH_EUROSTAT","eurostat"
"05","GRC","2007",0.22,"EEE_KG_INH_EUROSTAT","eurostat"
"05","HUN","2007",0.45,"EEE_KG_INH_EUROSTAT","eurostat"
"05","ISL","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"05","IRL","2007",1.44,"EEE_KG_INH_EUROSTAT","eurostat"
"05","ITA","2007",4.58,"EEE_KG_INH_EUROSTAT","eurostat"
"05","LVA","2007",0.68,"EEE_KG_INH_EUROSTAT","eurostat"
"05","LIE","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"05","LTU","2007",0.25,"EEE_KG_INH_EUROSTAT","eurostat"
"05","LUX","2007",1.29,"EEE_KG_INH_EUROSTAT","eurostat"
"05","MLT","2007",1.22,"EEE_KG_INH_EUROSTAT","eurostat"
"05","NLD","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"05","NOR","2007",6.46,"EEE_KG_INH_EUROSTAT","eurostat"
"05","POL","2007",1.03,"EEE_KG_INH_EUROSTAT","eurostat"
"05","PRT","2007",1.13,"EEE_KG_INH_EUROSTAT","eurostat"
"05","ROU","2007",0.1,"EEE_KG_INH_EUROSTAT","eurostat"
"05","SVK","2007",0.67,"EEE_KG_INH_EUROSTAT","eurostat"
"05","SVN","2007",0.76,"EEE_KG_INH_EUROSTAT","eurostat"
"05","ESP","2007",1.25,"EEE_KG_INH_EUROSTAT","eurostat"
"05","SWE","2007",1.49,"EEE_KG_INH_EUROSTAT","eurostat"
"05","GBR","2007",0.08,"EEE_KG_INH_EUROSTAT","eurostat"
"06","AUT","2007",0.77,"EEE_KG_INH_EUROSTAT","eurostat"
"06","BEL","2007",1.14,"EEE_KG_INH_EUROSTAT","eurostat"
"06","BGR","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"06","HRV","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"06","CYP","2007",0.65,"EEE_KG_INH_EUROSTAT","eurostat"
"06","CZE","2007",1.42,"EEE_KG_INH_EUROSTAT","eurostat"
"06","DNK","2007",2.25,"EEE_KG_INH_EUROSTAT","eurostat"
"06","EST","2007",0.53,"EEE_KG_INH_EUROSTAT","eurostat"
"06","FIN","2007",2.77,"EEE_KG_INH_EUROSTAT","eurostat"
"06","FRA","2007",1.6,"EEE_KG_INH_EUROSTAT","eurostat"
"06","DEU","2007",1.21,"EEE_KG_INH_EUROSTAT","eurostat"
"06","GRC","2007",0.39,"EEE_KG_INH_EUROSTAT","eurostat"
"06","HUN","2007",0.5,"EEE_KG_INH_EUROSTAT","eurostat"
"06","ISL","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"06","IRL","2007",1.38,"EEE_KG_INH_EUROSTAT","eurostat"
"06","ITA","2007",1.85,"EEE_KG_INH_EUROSTAT","eurostat"
"06","LVA","2007",1.27,"EEE_KG_INH_EUROSTAT","eurostat"
"06","LIE","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"06","LTU","2007",0.87,"EEE_KG_INH_EUROSTAT","eurostat"
"06","LUX","2007",0.85,"EEE_KG_INH_EUROSTAT","eurostat"
"06","MLT","2007",0.75,"EEE_KG_INH_EUROSTAT","eurostat"
"06","NLD","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"06","NOR","2007",3.75,"EEE_KG_INH_EUROSTAT","eurostat"
"06","POL","2007",1.1,"EEE_KG_INH_EUROSTAT","eurostat"
"06","PRT","2007",0.64,"EEE_KG_INH_EUROSTAT","eurostat"
"06","ROU","2007",0.24,"EEE_KG_INH_EUROSTAT","eurostat"
"06","SVK","2007",0.69,"EEE_KG_INH_EUROSTAT","eurostat"
"06","SVN","2007",0.99,"EEE_KG_INH_EUROSTAT","eurostat"
"06","ESP","2007",0.44,"EEE_KG_INH_EUROSTAT","eurostat"
"06","SWE","2007",1.41,"EEE_KG_INH_EUROSTAT","eurostat"
"06","GBR","2007",0.65,"EEE_KG_INH_EUROSTAT","eurostat"
"07","AUT","2007",0.28,"EEE_KG_INH_EUROSTAT","eurostat"
"07","BEL","2007",0.24,"EEE_KG_INH_EUROSTAT","eurostat"
"07","BGR","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"07","HRV","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"07","CYP","2007",0.12,"EEE_KG_INH_EUROSTAT","eurostat"
"07","CZE","2007",0.35,"EEE_KG_INH_EUROSTAT","eurostat"
"07","DNK","2007",0.36,"EEE_KG_INH_EUROSTAT","eurostat"
"07","EST","2007",0.01,"EEE_KG_INH_EUROSTAT","eurostat"
"07","FIN","2007",0.41,"EEE_KG_INH_EUROSTAT","eurostat"
"07","FRA","2007",0.81,"EEE_KG_INH_EUROSTAT","eurostat"
"07","DEU","2007",0.99,"EEE_KG_INH_EUROSTAT","eurostat"
"07","GRC","2007",0.08,"EEE_KG_INH_EUROSTAT","eurostat"
"07","HUN","2007",0.13,"EEE_KG_INH_EUROSTAT","eurostat"
"07","ISL","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"07","IRL","2007",0.58,"EEE_KG_INH_EUROSTAT","eurostat"
"07","ITA","2007",0.48,"EEE_KG_INH_EUROSTAT","eurostat"
"07","LVA","2007",0.32,"EEE_KG_INH_EUROSTAT","eurostat"
"07","LIE","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"07","LTU","2007",0.2,"EEE_KG_INH_EUROSTAT","eurostat"
"07","LUX","2007",0.64,"EEE_KG_INH_EUROSTAT","eurostat"
"07","MLT","2007",0.28,"EEE_KG_INH_EUROSTAT","eurostat"
"07","NLD","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"07","NOR","2007",0.64,"EEE_KG_INH_EUROSTAT","eurostat"
"07","POL","2007",0.18,"EEE_KG_INH_EUROSTAT","eurostat"
"07","PRT","2007",0.27,"EEE_KG_INH_EUROSTAT","eurostat"
"07","ROU","2007",0.05,"EEE_KG_INH_EUROSTAT","eurostat"
"07","SVK","2007",0.02,"EEE_KG_INH_EUROSTAT","eurostat"
"07","SVN","2007",0.32,"EEE_KG_INH_EUROSTAT","eurostat"
"07","ESP","2007",0.6,"EEE_KG_INH_EUROSTAT","eurostat"
"07","SWE","2007",0.57,"EEE_KG_INH_EUROSTAT","eurostat"
"07","GBR","2007",0.62,"EEE_KG_INH_EUROSTAT","eurostat"
"08","AUT","2007",0.14,"EEE_KG_INH_EUROSTAT","eurostat"
"08","BEL","2007",0.18,"EEE_KG_INH_EUROSTAT","eurostat"
"08","BGR","2007",0.005,"EEE_KG_INH_EUROSTAT","eurostat"
"08","HRV","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"08","CYP","2007",0.04,"EEE_KG_INH_EUROSTAT","eurostat"
"08","CZE","2007",0.2,"EEE_KG_INH_EUROSTAT","eurostat"
"08","DNK","2007",0.78,"EEE_KG_INH_EUROSTAT","eurostat"
"08","EST","2007",0.05,"EEE_KG_INH_EUROSTAT","eurostat"
"08","FIN","2007",0.2,"EEE_KG_INH_EUROSTAT","eurostat"
"08","FRA","2007",0.16,"EEE_KG_INH_EUROSTAT","eurostat"
"08","DEU","2007",0.24,"EEE_KG_INH_EUROSTAT","eurostat"
"08","GRC","2007",0.14,"EEE_KG_INH_EUROSTAT","eurostat"
"08","HUN","2007",0,"EEE_KG_INH_EUROSTAT","eurostat"
"08","ISL","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"08","IRL","2007",0.14,"EEE_KG_INH_EUROSTAT","eurostat"
"08","ITA","2007",0.2,"EEE_KG_INH_EUROSTAT","eurostat"
"08","LVA","2007",0.11,"EEE_KG_INH_EUROSTAT","eurostat"
"08","LIE","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"08","LTU","2007",0.06,"EEE_KG_INH_EUROSTAT","eurostat"
"08","LUX","2007",0.05,"EEE_KG_INH_EUROSTAT","eurostat"
"08","MLT","2007",0.13,"EEE_KG_INH_EUROSTAT","eurostat"
"08","NLD","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"08","NOR","2007",0.16,"EEE_KG_INH_EUROSTAT","eurostat"
"08","POL","2007",0.07,"EEE_KG_INH_EUROSTAT","eurostat"
"08","PRT","2007",0.1,"EEE_KG_INH_EUROSTAT","eurostat"
"08","ROU","2007",0.005,"EEE_KG_INH_EUROSTAT","eurostat"
"08","SVK","2007",0.01,"EEE_KG_INH_EUROSTAT","eurostat"
"08","SVN","2007",0.17,"EEE_KG_INH_EUROSTAT","eurostat"
"08","ESP","2007",0.21,"EEE_KG_INH_EUROSTAT","eurostat"
"08","SWE","2007",0.16,"EEE_KG_INH_EUROSTAT","eurostat"
"08","GBR","2007",0.01,"EEE_KG_INH_EUROSTAT","eurostat"
"09","AUT","2007",0.27,"EEE_KG_INH_EUROSTAT","eurostat"
"09","BEL","2007",0.2,"EEE_KG_INH_EUROSTAT","eurostat"
"09","BGR","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"09","HRV","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"09","CYP","2007",0.08,"EEE_KG_INH_EUROSTAT","eurostat"
"09","CZE","2007",0.17,"EEE_KG_INH_EUROSTAT","eurostat"
"09","DNK","2007",0.07,"EEE_KG_INH_EUROSTAT","eurostat"
"09","EST","2007",0.01,"EEE_KG_INH_EUROSTAT","eurostat"
"09","FIN","2007",2.47,"EEE_KG_INH_EUROSTAT","eurostat"
"09","FRA","2007",0.18,"EEE_KG_INH_EUROSTAT","eurostat"
"09","DEU","2007",0.16,"EEE_KG_INH_EUROSTAT","eurostat"
"09","GRC","2007",0.15,"EEE_KG_INH_EUROSTAT","eurostat"
"09","HUN","2007",0.04,"EEE_KG_INH_EUROSTAT","eurostat"
"09","ISL","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"09","IRL","2007",0.3,"EEE_KG_INH_EUROSTAT","eurostat"
"09","ITA","2007",0.21,"EEE_KG_INH_EUROSTAT","eurostat"
"09","LVA","2007",0.47,"EEE_KG_INH_EUROSTAT","eurostat"
"09","LIE","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"09","LTU","2007",0.14,"EEE_KG_INH_EUROSTAT","eurostat"
"09","LUX","2007",0.11,"EEE_KG_INH_EUROSTAT","eurostat"
"09","MLT","2007",0.22,"EEE_KG_INH_EUROSTAT","eurostat"
"09","NLD","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"09","NOR","2007",1.54,"EEE_KG_INH_EUROSTAT","eurostat"
"09","POL","2007",0.13,"EEE_KG_INH_EUROSTAT","eurostat"
"09","PRT","2007",0.04,"EEE_KG_INH_EUROSTAT","eurostat"
"09","ROU","2007",0.02,"EEE_KG_INH_EUROSTAT","eurostat"
"09","SVK","2007",0.01,"EEE_KG_INH_EUROSTAT","eurostat"
"09","SVN","2007",0.2,"EEE_KG_INH_EUROSTAT","eurostat"
"09","ESP","2007",0.04,"EEE_KG_INH_EUROSTAT","eurostat"
"09","SWE","2007",0.21,"EEE_KG_INH_EUROSTAT","eurostat"
"09","GBR","2007",0.04,"EEE_KG_INH_EUROSTAT","eurostat"
"10","AUT","2007",0.12,"EEE_KG_INH_EUROSTAT","eurostat"
"10","BEL","2007",0.07,"EEE_KG_INH_EUROSTAT","eurostat"
"10","BGR","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"10","HRV","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"10","CYP","2007",0.15,"EEE_KG_INH_EUROSTAT","eurostat"
"10","CZE","2007",0.05,"EEE_KG_INH_EUROSTAT","eurostat"
"10","DNK","2007",0.09,"EEE_KG_INH_EUROSTAT","eurostat"
"10","EST","2007",0.003,"EEE_KG_INH_EUROSTAT","eurostat"
"10","FIN","2007",0.13,"EEE_KG_INH_EUROSTAT","eurostat"
"10","FRA","2007",0.19,"EEE_KG_INH_EUROSTAT","eurostat"
"10","DEU","2007",0.13,"EEE_KG_INH_EUROSTAT","eurostat"
"10","GRC","2007",0.33,"EEE_KG_INH_EUROSTAT","eurostat"
"10","HUN","2007",0.004,"EEE_KG_INH_EUROSTAT","eurostat"
"10","ISL","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"10","IRL","2007",0.07,"EEE_KG_INH_EUROSTAT","eurostat"
"10","ITA","2007",0.44,"EEE_KG_INH_EUROSTAT","eurostat"
"10","LVA","2007",0.09,"EEE_KG_INH_EUROSTAT","eurostat"
"10","LIE","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"10","LTU","2007",0.01,"EEE_KG_INH_EUROSTAT","eurostat"
"10","LUX","2007",0,"EEE_KG_INH_EUROSTAT","eurostat"
"10","MLT","2007",0.1,"EEE_KG_INH_EUROSTAT","eurostat"
"10","NLD","2007",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"10","NOR","2007",0.24,"EEE_KG_INH_EUROSTAT","eurostat"
"10","POL","2007",0.07,"EEE_KG_INH_EUROSTAT","eurostat"
"10","PRT","2007",0.16,"EEE_KG_INH_EUROSTAT","eurostat"
"10","ROU","2007",0.02,"EEE_KG_INH_EUROSTAT","eurostat"
"10","SVK","2007",0.01,"EEE_KG_INH_EUROSTAT","eurostat"
"10","SVN","2007",0.17,"EEE_KG_INH_EUROSTAT","eurostat"
"10","ESP","2007",0.25,"EEE_KG_INH_EUROSTAT","eurostat"
"10","SWE","2007",0.09,"EEE_KG_INH_EUROSTAT","eurostat"
"10","GBR","2007",0,"EEE_KG_INH_EUROSTAT","eurostat"
"0","AUT","2008",20.62,"EEE_KG_INH_EUROSTAT","eurostat"
"0","BEL","2008",27.55,"EEE_KG_INH_EUROSTAT","eurostat"
"0","BGR","2008",13.64,"EEE_KG_INH_EUROSTAT","eurostat"
"0","HRV","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"0","CYP","2008",22.7,"EEE_KG_INH_EUROSTAT","eurostat"
"0","CZE","2008",20.13,"EEE_KG_INH_EUROSTAT","eurostat"
"0","DNK","2008",29.55,"EEE_KG_INH_EUROSTAT","eurostat"
"0","EST","2008",12.72,"EEE_KG_INH_EUROSTAT","eurostat"
"0","FIN","2008",30.6,"EEE_KG_INH_EUROSTAT","eurostat"
"0","FRA","2008",26.01,"EEE_KG_INH_EUROSTAT","eurostat"
"0","DEU","2008",22.93,"EEE_KG_INH_EUROSTAT","eurostat"
"0","GRC","2008",18.98,"EEE_KG_INH_EUROSTAT","eurostat"
"0","HUN","2008",13.46,"EEE_KG_INH_EUROSTAT","eurostat"
"0","ISL","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"0","IRL","2008",25.59,"EEE_KG_INH_EUROSTAT","eurostat"
"0","ITA","2008",23.66,"EEE_KG_INH_EUROSTAT","eurostat"
"0","LVA","2008",13.02,"EEE_KG_INH_EUROSTAT","eurostat"
"0","LIE","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"0","LTU","2008",13.32,"EEE_KG_INH_EUROSTAT","eurostat"
"0","LUX","2008",24.02,"EEE_KG_INH_EUROSTAT","eurostat"
"0","MLT","2008",24.43,"EEE_KG_INH_EUROSTAT","eurostat"
"0","NLD","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"0","NOR","2008",43.63,"EEE_KG_INH_EUROSTAT","eurostat"
"0","POL","2008",15.6,"EEE_KG_INH_EUROSTAT","eurostat"
"0","PRT","2008",16.46,"EEE_KG_INH_EUROSTAT","eurostat"
"0","ROU","2008",11.88,"EEE_KG_INH_EUROSTAT","eurostat"
"0","SVK","2008",11.27,"EEE_KG_INH_EUROSTAT","eurostat"
"0","SVN","2008",16.61,"EEE_KG_INH_EUROSTAT","eurostat"
"0","ESP","2008",16.88,"EEE_KG_INH_EUROSTAT","eurostat"
"0","SWE","2008",25.39,"EEE_KG_INH_EUROSTAT","eurostat"
"0","GBR","2008",21.85,"EEE_KG_INH_EUROSTAT","eurostat"
"01","AUT","2008",9.54,"EEE_KG_INH_EUROSTAT","eurostat"
"01","BEL","2008",8.98,"EEE_KG_INH_EUROSTAT","eurostat"
"01","BGR","2008",0.38,"EEE_KG_INH_EUROSTAT","eurostat"
"01","HRV","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"01","CYP","2008",16.22,"EEE_KG_INH_EUROSTAT","eurostat"
"01","CZE","2008",7.75,"EEE_KG_INH_EUROSTAT","eurostat"
"01","DNK","2008",13.85,"EEE_KG_INH_EUROSTAT","eurostat"
"01","EST","2008",7.04,"EEE_KG_INH_EUROSTAT","eurostat"
"01","FIN","2008",12.9,"EEE_KG_INH_EUROSTAT","eurostat"
"01","FRA","2008",13.55,"EEE_KG_INH_EUROSTAT","eurostat"
"01","DEU","2008",8.2,"EEE_KG_INH_EUROSTAT","eurostat"
"01","GRC","2008",12.52,"EEE_KG_INH_EUROSTAT","eurostat"
"01","HUN","2008",7.02,"EEE_KG_INH_EUROSTAT","eurostat"
"01","ISL","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"01","IRL","2008",11.44,"EEE_KG_INH_EUROSTAT","eurostat"
"01","ITA","2008",10.9,"EEE_KG_INH_EUROSTAT","eurostat"
"01","LVA","2008",6.31,"EEE_KG_INH_EUROSTAT","eurostat"
"01","LIE","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"01","LTU","2008",7.32,"EEE_KG_INH_EUROSTAT","eurostat"
"01","LUX","2008",8.5,"EEE_KG_INH_EUROSTAT","eurostat"
"01","MLT","2008",14.5,"EEE_KG_INH_EUROSTAT","eurostat"
"01","NLD","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"01","NOR","2008",15.03,"EEE_KG_INH_EUROSTAT","eurostat"
"01","POL","2008",6.94,"EEE_KG_INH_EUROSTAT","eurostat"
"01","PRT","2008",8.52,"EEE_KG_INH_EUROSTAT","eurostat"
"01","ROU","2008",7.88,"EEE_KG_INH_EUROSTAT","eurostat"
"01","SVK","2008",6.12,"EEE_KG_INH_EUROSTAT","eurostat"
"01","SVN","2008",8.69,"EEE_KG_INH_EUROSTAT","eurostat"
"01","ESP","2008",9.76,"EEE_KG_INH_EUROSTAT","eurostat"
"01","SWE","2008",10.84,"EEE_KG_INH_EUROSTAT","eurostat"
